Student_ID,Age,Gender,Class,Study_Hours_Per_Day,Attendance_Percentage,Parental_Education,Internet_Access,Extracurricular_Activities,Math_Score,Science_Score,English_Score,Previous_Year_Score,Final_Percentage,Performance_Level,Pass_Fail
S2436,15,Male,9,2.4,99,Graduate,Yes,No,38,69,80,94,62.33,Average,Pass
S2437,18,Female,11,4.7,100,High School,No,No,80,90,74,61,81.33,Excellent,Pass
S2438,14,Female,11,3.7,97,High School,Yes,Yes,81,82,52,71,71.67,Good,Pass
S2439,14,Male,11,4.3,50,Graduate,Yes,Yes,44,50,50,53,48.0,Poor,Fail
S2440,18,Male,9,3.8,99,Postgraduate,Yes,Yes,96,88,90,74,91.33,Excellent,Pass
S2441,19,Female,12,5.8,97,Graduate,Yes,No,55,51,55,90,53.67,Average,Pass
S2442,19,Female,10,5.4,83,Graduate,Yes,No,99,46,95,47,80.0,Good,Pass
S2443,16,Female,11,3.2,95,Postgraduate,No,Yes,95,50,43,46,62.67,Average,Pass
S2444,18,Male,11,4.4,79,Graduate,Yes,Yes,79,39,96,73,71.33,Good,Pass
S2445,16,Male,12,3.8,64,High School,No,No,38,93,55,55,62.0,Average,Pass
S2446,14,Male,10,0.6,85,Postgraduate,No,Yes,39,63,40,63,47.33,Poor,Fail
S2447,19,Female,11,4.1,76,Graduate,Yes,No,72,66,98,53,78.67,Good,Pass
S2448,18,Male,9,1.3,96,Graduate,No,No,49,47,84,75,60.0,Average,Pass
S2449,15,Male,9,0.9,91,High School,Yes,Yes,59,93,48,51,66.67,Good,Pass
S2450,16,Male,11,0.5,62,High School,Yes,Yes,79,43,62,76,61.33,Average,Pass
S2451,15,Male,10,1.0,88,High School,No,No,44,63,92,45,66.33,Good,Pass
S2452,18,Male,9,3.8,64,High School,No,Yes,72,53,47,57,57.33,Average,Pass
S2453,16,Female,10,3.7,82,Graduate,Yes,Yes,82,73,70,94,75.0,Good,Pass
S2454,19,Male,9,5.8,94,High School,No,No,79,73,39,83,63.67,Average,Pass
S2455,18,Male,9,3.1,65,High School,Yes,No,47,94,82,64,74.33,Good,Pass
S2456,16,Male,12,5.9,63,High School,Yes,No,59,55,88,77,67.33,Good,Pass
S2457,17,Male,11,3.6,50,High School,No,No,93,81,65,49,79.67,Good,Pass
S2458,15,Female,11,2.4,95,Graduate,Yes,No,95,62,46,51,67.67,Good,Pass
S2459,16,Male,11,1.0,99,Graduate,No,Yes,97,68,90,84,85.0,Excellent,Pass
S2460,19,Male,11,5.2,93,Graduate,Yes,No,54,84,93,40,77.0,Good,Pass
S2461,16,Female,9,4.2,74,High School,No,No,66,56,87,89,69.67,Good,Pass
S2462,14,Female,11,4.0,64,High School,Yes,Yes,98,53,99,40,83.33,Excellent,Pass
S2463,16,Female,10,4.2,71,Graduate,Yes,Yes,95,80,95,82,90.0,Excellent,Pass
S2464,18,Female,9,0.8,56,Graduate,Yes,Yes,43,46,81,46,56.67,Average,Pass
S2465,17,Female,12,4.7,65,Graduate,Yes,Yes,95,69,59,66,74.33,Good,Pass
S2466,14,Male,10,5.0,63,Postgraduate,Yes,No,84,76,59,91,73.0,Good,Pass
S2467,17,Female,9,5.3,63,Postgraduate,No,No,89,50,52,42,63.67,Average,Pass
S2468,18,Male,12,5.6,94,Graduate,No,No,79,40,69,80,62.67,Average,Pass
S2469,17,Male,11,2.5,98,Postgraduate,No,No,59,92,95,44,82.0,Excellent,Pass
S2470,18,Female,9,5.1,66,Postgraduate,No,Yes,89,78,60,51,75.67,Good,Pass
S2471,14,Male,10,2.3,93,High School,No,No,43,74,51,59,56.0,Average,Pass
S2472,15,Female,12,2.9,56,High School,Yes,No,68,53,44,70,55.0,Average,Pass
S2473,16,Male,11,1.9,50,High School,No,Yes,84,47,50,71,60.33,Average,Pass
S2474,14,Female,12,4.2,84,High School,No,No,65,72,42,48,59.67,Average,Pass
S2475,19,Female,11,4.2,67,Postgraduate,No,Yes,58,36,96,46,63.33,Average,Pass
S2476,18,Male,10,3.6,72,Postgraduate,No,Yes,83,64,51,72,66.0,Good,Pass
S2477,15,Male,12,0.5,50,Postgraduate,Yes,Yes,75,52,35,40,54.0,Average,Pass
S2478,17,Male,9,2.6,100,High School,Yes,Yes,83,56,89,61,76.0,Good,Pass
S2479,14,Female,12,1.8,66,Graduate,Yes,Yes,66,67,98,62,77.0,Good,Pass
S2480,17,Female,10,5.4,86,Graduate,Yes,No,44,78,39,57,53.67,Average,Pass
S2481,17,Female,11,3.0,66,Postgraduate,No,Yes,82,89,76,81,82.33,Excellent,Pass
S2482,19,Female,10,0.5,77,High School,Yes,Yes,92,79,44,51,71.67,Good,Pass
S2483,19,Female,11,2.0,59,Graduate,Yes,No,37,54,62,61,51.0,Average,Pass
S2484,17,Male,12,2.0,92,Graduate,No,No,83,96,87,63,88.67,Excellent,Pass
S2485,15,Male,9,1.7,68,Postgraduate,No,Yes,54,78,64,73,65.33,Average,Pass
S2486,15,Male,12,3.1,87,High School,Yes,Yes,64,49,96,79,69.67,Good,Pass
S2487,15,Male,10,2.3,55,Graduate,Yes,No,99,38,68,78,68.33,Good,Pass
S2488,15,Male,10,1.4,54,High School,Yes,No,60,37,94,77,63.67,Average,Pass
S2489,14,Female,9,0.9,65,High School,Yes,Yes,61,82,78,92,73.67,Good,Pass
S2490,18,Female,9,4.6,96,Graduate,Yes,Yes,93,36,99,48,76.0,Good,Pass
S2491,16,Female,11,4.0,61,Postgraduate,No,Yes,96,70,49,87,71.67,Good,Pass
S2492,17,Male,9,6.0,90,Graduate,No,No,84,78,83,46,81.67,Excellent,Pass
S2493,18,Male,12,4.8,56,Graduate,Yes,Yes,58,60,49,45,55.67,Average,Pass
S2494,19,Female,10,2.8,99,Graduate,Yes,Yes,64,87,99,58,83.33,Excellent,Pass
S2495,16,Male,12,2.3,77,Graduate,Yes,Yes,95,98,40,63,77.67,Good,Pass
S2496,19,Male,11,4.2,50,Graduate,Yes,Yes,59,97,90,51,82.0,Excellent,Pass
S2497,14,Female,9,4.1,66,Postgraduate,Yes,No,61,63,48,93,57.33,Average,Pass
S2498,16,Male,11,5.8,53,Postgraduate,No,Yes,91,97,40,77,76.0,Good,Pass
S2499,18,Male,10,5.6,92,High School,No,Yes,87,72,95,77,84.67,Excellent,Pass
S2500,18,Male,11,5.1,94,Graduate,Yes,Yes,46,78,75,82,66.33,Good,Pass
S2501,14,Female,9,0.9,62,Graduate,Yes,Yes,44,83,39,62,55.33,Average,Pass
S2502,17,Female,9,4.9,50,Postgraduate,No,Yes,40,51,40,48,43.67,Poor,Fail
S2503,14,Male,11,4.9,67,Postgraduate,Yes,No,83,99,70,76,84.0,Excellent,Pass
S2504,16,Female,9,2.9,59,Graduate,No,No,84,68,71,47,74.33,Good,Pass
S2505,18,Male,11,0.6,76,High School,Yes,Yes,100,96,47,43,81.0,Excellent,Pass
S2506,14,Male,11,1.6,52,Graduate,No,Yes,50,84,48,45,60.67,Average,Pass
S2507,15,Female,11,2.3,56,Postgraduate,No,No,87,50,49,62,62.0,Average,Pass
S2508,19,Male,10,1.8,85,Postgraduate,No,No,78,76,88,71,80.67,Good,Pass
S2509,15,Female,9,3.1,58,High School,Yes,Yes,92,92,65,80,83.0,Excellent,Pass
S2510,16,Female,9,0.9,81,Postgraduate,No,Yes,38,96,58,42,64.0,Average,Pass
S2511,19,Male,9,4.1,70,Graduate,No,No,53,70,49,71,57.33,Average,Pass
S2512,17,Male,9,5.7,61,Graduate,No,Yes,64,72,43,64,59.67,Average,Pass
S2513,14,Female,11,4.5,94,Graduate,No,Yes,61,48,47,50,52.0,Average,Pass
S2514,15,Female,9,3.3,53,High School,No,No,40,44,69,78,51.0,Average,Pass
S2515,18,Male,10,6.0,92,Graduate,No,No,53,90,90,72,77.67,Good,Pass
S2516,17,Female,12,5.3,98,Postgraduate,No,Yes,66,71,100,69,79.0,Good,Pass
S2517,19,Female,10,3.3,85,High School,No,No,50,54,66,51,56.67,Average,Pass
S2518,19,Female,10,1.2,59,Graduate,Yes,No,82,81,66,40,76.33,Good,Pass
S2519,18,Male,9,3.9,88,High School,Yes,No,88,51,72,71,70.33,Good,Pass
S2520,19,Male,11,3.9,94,Graduate,No,Yes,87,70,46,46,67.67,Good,Pass
S2521,15,Male,9,4.1,86,High School,No,No,89,45,36,60,56.67,Average,Pass
S2522,16,Male,11,3.8,62,High School,Yes,Yes,52,100,87,93,79.67,Good,Pass
S2523,17,Female,11,2.9,76,Graduate,Yes,No,76,63,46,86,61.67,Average,Pass
S2524,19,Male,12,5.8,79,High School,Yes,No,71,73,92,41,78.67,Good,Pass
S2525,16,Female,11,2.7,61,Graduate,No,Yes,51,71,54,63,58.67,Average,Pass
S2526,18,Male,11,0.5,56,Graduate,Yes,No,44,56,75,84,58.33,Average,Pass
S2527,15,Male,10,5.5,71,Graduate,No,Yes,59,72,81,90,70.67,Good,Pass
S2528,16,Female,12,3.5,60,Graduate,No,Yes,74,42,81,46,65.67,Average,Pass
S2529,15,Male,12,4.7,82,High School,Yes,No,45,79,97,84,73.67,Good,Pass
S2530,16,Male,12,2.7,57,High School,No,No,39,93,64,58,65.33,Average,Pass
S2531,19,Female,12,0.6,89,Graduate,Yes,Yes,39,75,97,41,70.33,Good,Pass
S2532,17,Male,12,1.6,67,Graduate,Yes,Yes,80,97,80,58,85.67,Excellent,Pass
S2533,15,Male,12,0.6,61,Postgraduate,Yes,No,35,67,72,56,58.0,Average,Pass
S2534,18,Male,10,4.6,68,Postgraduate,Yes,Yes,87,79,63,77,76.33,Good,Pass
S2535,19,Male,10,2.1,78,High School,Yes,No,38,60,86,78,61.33,Average,Pass
S2536,15,Female,10,5.5,73,Postgraduate,No,Yes,79,69,85,56,77.67,Good,Pass
S2537,15,Female,12,0.8,54,High School,No,Yes,87,56,35,59,59.33,Average,Pass
S2538,19,Male,11,3.3,87,Postgraduate,No,No,42,70,98,48,70.0,Good,Pass
S2539,14,Female,10,3.4,52,Graduate,Yes,No,95,42,41,83,59.33,Average,Pass
S2540,19,Female,12,4.9,74,Postgraduate,No,No,65,42,86,52,64.33,Average,Pass
S2541,17,Female,11,3.6,90,High School,No,Yes,94,70,43,69,69.0,Good,Pass
S2542,18,Female,9,2.6,95,High School,No,Yes,74,61,79,51,71.33,Good,Pass
S2543,18,Male,11,2.5,69,Graduate,Yes,Yes,67,57,93,77,72.33,Good,Pass
S2544,18,Female,12,5.4,62,Postgraduate,No,Yes,72,68,58,45,66.0,Good,Pass
S2545,17,Male,11,4.1,87,Postgraduate,Yes,No,78,92,82,70,84.0,Excellent,Pass
S2546,17,Female,9,1.1,56,High School,Yes,Yes,93,90,63,60,82.0,Excellent,Pass
S2547,19,Female,11,4.9,54,Postgraduate,Yes,No,66,56,92,64,71.33,Good,Pass
S2548,14,Male,11,5.8,99,Graduate,Yes,Yes,93,67,57,47,72.33,Good,Pass
S2549,14,Male,12,5.5,70,Postgraduate,No,No,42,94,58,67,64.67,Average,Pass
S2550,14,Male,11,4.6,84,High School,No,No,99,36,98,58,77.67,Good,Pass
S2551,15,Female,9,3.0,70,Postgraduate,No,No,79,75,76,83,76.67,Good,Pass
S2552,16,Male,10,3.5,51,Graduate,No,Yes,72,60,53,70,61.67,Average,Pass
S2553,18,Male,12,4.7,81,Graduate,No,No,61,38,67,83,55.33,Average,Pass
S2554,17,Male,10,5.1,95,Graduate,No,No,46,91,37,95,58.0,Average,Pass
S2555,15,Male,11,1.2,87,High School,No,Yes,73,96,88,76,85.67,Excellent,Pass
S2556,15,Female,12,5.4,84,Graduate,Yes,Yes,50,80,81,45,70.33,Good,Pass
S2557,19,Female,11,3.7,86,Postgraduate,Yes,No,70,94,38,64,67.33,Good,Pass
S2558,18,Male,12,0.9,60,Postgraduate,Yes,No,54,83,74,80,70.33,Good,Pass
S2559,19,Female,10,3.1,82,Graduate,Yes,Yes,54,72,97,60,74.33,Good,Pass
S2560,17,Female,11,5.2,73,Postgraduate,Yes,Yes,39,61,72,75,57.33,Average,Pass
S2561,14,Male,11,4.0,66,Graduate,Yes,No,54,72,91,43,72.33,Good,Pass
S2562,19,Male,12,5.7,93,Graduate,No,No,78,86,44,81,69.33,Good,Pass
S2563,19,Female,9,3.6,69,High School,Yes,Yes,88,83,51,78,74.0,Good,Pass
S2564,14,Female,10,5.1,94,Postgraduate,No,No,56,60,49,67,55.0,Average,Pass
S2565,17,Female,11,5.0,58,High School,No,No,76,66,72,94,71.33,Good,Pass
S2566,16,Male,12,4.6,71,Graduate,No,No,43,42,67,95,50.67,Average,Pass
S2567,15,Female,10,0.9,71,High School,Yes,Yes,59,80,88,86,75.67,Good,Pass
S2568,19,Male,10,4.5,70,Graduate,No,No,81,59,85,44,75.0,Good,Pass
S2569,18,Male,9,3.7,75,Postgraduate,No,No,66,54,70,79,63.33,Average,Pass
S2570,19,Female,9,5.4,63,Postgraduate,Yes,No,67,78,88,86,77.67,Good,Pass
S2571,16,Male,12,5.4,92,Postgraduate,Yes,No,95,78,82,42,85.0,Excellent,Pass
S2572,18,Female,9,0.7,79,Graduate,No,Yes,90,97,73,47,86.67,Excellent,Pass
S2573,19,Male,12,2.0,86,Postgraduate,Yes,Yes,37,43,36,76,38.67,Poor,Fail
S2574,19,Female,12,2.7,80,Graduate,Yes,Yes,46,92,40,60,59.33,Average,Pass
S2575,19,Male,10,6.0,58,High School,Yes,Yes,54,37,66,68,52.33,Average,Pass
S2576,19,Female,10,0.7,53,Graduate,Yes,No,80,65,97,88,80.67,Good,Pass
S2577,17,Male,9,5.7,64,High School,No,No,43,90,39,74,57.33,Average,Pass
S2578,17,Female,10,5.9,51,Graduate,Yes,Yes,68,94,87,69,83.0,Excellent,Pass
S2579,16,Male,11,0.6,98,High School,No,Yes,53,54,75,58,60.67,Average,Pass
S2580,18,Male,12,3.4,54,High School,Yes,Yes,65,67,88,84,73.33,Good,Pass
S2581,15,Male,11,1.6,97,Graduate,No,Yes,49,52,88,70,63.0,Average,Pass
S2582,14,Female,10,2.2,55,Graduate,No,No,40,41,89,83,56.67,Average,Pass
S2583,19,Female,11,1.6,93,High School,Yes,No,97,67,63,80,75.67,Good,Pass
S2584,15,Male,12,3.0,57,Graduate,No,No,53,95,39,80,62.33,Average,Pass
S2585,14,Male,11,1.6,59,Postgraduate,No,No,98,35,86,48,73.0,Good,Pass
S2586,14,Female,9,3.6,63,Graduate,Yes,No,91,63,95,58,83.0,Excellent,Pass
S2587,18,Female,9,4.3,68,High School,No,No,36,63,91,64,63.33,Average,Pass
S2588,15,Male,10,4.0,89,High School,No,Yes,50,96,35,88,60.33,Average,Pass
S2589,19,Female,10,0.6,92,Postgraduate,No,Yes,68,60,69,85,65.67,Average,Pass
S2590,19,Female,10,3.8,65,Graduate,Yes,No,99,88,43,90,76.67,Good,Pass
S2591,14,Male,10,2.7,91,Graduate,No,Yes,89,48,39,64,58.67,Average,Pass
S2592,14,Female,11,1.1,69,Graduate,Yes,No,61,84,37,69,60.67,Average,Pass
S2593,15,Female,10,5.8,79,Graduate,Yes,Yes,58,39,71,81,56.0,Average,Pass
S2594,17,Male,10,4.4,88,High School,No,Yes,92,35,99,80,75.33,Good,Pass
S2595,17,Female,10,0.5,76,Graduate,No,Yes,92,49,68,40,69.67,Good,Pass
S2596,16,Female,11,5.3,55,Graduate,Yes,Yes,69,56,86,67,70.33,Good,Pass
S2597,14,Female,11,4.0,90,Graduate,No,Yes,48,52,58,67,52.67,Average,Pass
S2598,17,Male,11,5.5,99,High School,No,Yes,93,80,77,76,83.33,Excellent,Pass
S2599,18,Female,11,4.3,72,High School,No,No,91,82,35,78,69.33,Good,Pass
S2600,15,Female,9,1.7,87,Graduate,No,No,63,39,95,47,65.67,Average,Pass
S2601,16,Female,9,2.8,74,Graduate,No,Yes,97,47,35,57,59.67,Average,Pass
S2602,18,Female,11,1.3,69,Postgraduate,No,No,75,71,79,56,75.0,Good,Pass
S2603,19,Female,9,5.7,78,High School,No,No,66,79,95,82,80.0,Good,Pass
S2604,17,Male,10,4.3,69,High School,No,No,93,69,60,81,74.0,Good,Pass
S2605,14,Male,9,5.0,50,Graduate,No,Yes,93,75,38,64,68.67,Good,Pass
S2606,15,Female,10,4.1,73,Postgraduate,Yes,No,48,41,63,82,50.67,Average,Pass
S2607,16,Female,11,5.9,51,High School,Yes,No,67,38,40,73,48.33,Poor,Fail
S2608,14,Male,11,3.8,86,Postgraduate,Yes,No,85,72,74,53,77.0,Good,Pass
S2609,15,Female,12,3.7,85,High School,No,No,76,48,72,94,65.33,Average,Pass
S2610,18,Male,11,1.4,98,High School,Yes,Yes,63,98,78,89,79.67,Good,Pass
S2611,16,Male,12,1.8,53,Graduate,No,Yes,66,52,65,75,61.0,Average,Pass
S2612,15,Female,10,5.8,55,Graduate,Yes,Yes,81,64,49,84,64.67,Average,Pass
S2613,17,Female,10,5.4,93,Graduate,Yes,No,52,42,95,46,63.0,Average,Pass
S2614,17,Female,12,1.8,73,High School,No,Yes,46,82,66,87,64.67,Average,Pass
S2615,16,Female,12,3.8,66,High School,No,Yes,42,62,74,47,59.33,Average,Pass
S2616,14,Male,11,3.4,54,High School,Yes,No,35,68,89,83,64.0,Average,Pass
S2617,16,Female,12,4.9,94,Graduate,Yes,No,69,56,49,62,58.0,Average,Pass
S2618,19,Female,11,4.4,68,High School,Yes,Yes,42,53,59,64,51.33,Average,Pass
S2619,17,Male,9,4.7,58,Graduate,No,No,64,89,56,71,69.67,Good,Pass
S2620,14,Male,12,2.5,81,High School,Yes,Yes,56,67,39,76,54.0,Average,Pass
S2621,19,Male,11,3.7,52,Graduate,No,Yes,92,40,70,76,67.33,Good,Pass
S2622,17,Female,11,0.5,88,Postgraduate,Yes,Yes,59,98,42,47,66.33,Good,Pass
S2623,15,Female,9,3.4,61,High School,No,No,40,52,48,91,46.67,Poor,Fail
S2624,17,Male,12,5.3,99,High School,Yes,No,39,61,72,81,57.33,Average,Pass
S2625,18,Male,12,2.0,70,Postgraduate,Yes,Yes,79,61,87,42,75.67,Good,Pass
S2626,19,Male,11,5.1,53,Postgraduate,No,Yes,97,46,42,64,61.67,Average,Pass
S2627,18,Male,10,2.6,65,High School,No,No,45,45,51,41,47.0,Poor,Fail
S2628,17,Female,10,1.5,73,Postgraduate,Yes,No,95,77,96,76,89.33,Excellent,Pass
S2629,15,Female,11,5.0,98,Graduate,No,No,50,58,47,46,51.67,Average,Pass
S2630,18,Female,9,2.0,93,High School,Yes,Yes,98,80,49,65,75.67,Good,Pass
S2631,16,Male,12,4.0,97,Graduate,Yes,No,74,46,97,54,72.33,Good,Pass
S2632,17,Female,9,3.8,80,Postgraduate,Yes,Yes,45,63,56,56,54.67,Average,Pass
S2633,14,Female,10,4.3,80,Graduate,No,No,50,68,90,79,69.33,Good,Pass
S2634,18,Female,12,2.6,84,Postgraduate,Yes,No,81,58,87,70,75.33,Good,Pass
S2635,16,Female,11,1.6,95,Graduate,No,No,76,38,60,78,58.0,Average,Pass
S2636,16,Male,11,3.5,65,Graduate,No,No,84,99,90,59,91.0,Excellent,Pass
S2637,14,Female,12,1.2,86,Postgraduate,No,Yes,76,96,53,77,75.0,Good,Pass
S2638,14,Male,10,5.2,78,Graduate,Yes,Yes,95,44,99,93,79.33,Good,Pass
S2639,18,Male,10,1.1,69,High School,No,Yes,40,61,64,64,55.0,Average,Pass
S2640,14,Female,9,2.6,100,High School,Yes,Yes,88,69,48,74,68.33,Good,Pass
S2641,18,Female,9,3.2,79,High School,No,No,61,51,56,93,56.0,Average,Pass
S2642,17,Male,12,4.3,52,Postgraduate,Yes,Yes,47,97,88,46,77.33,Good,Pass
S2643,16,Female,10,1.0,66,High School,Yes,No,53,80,51,56,61.33,Average,Pass
S2644,14,Male,9,1.5,85,Postgraduate,Yes,Yes,99,86,63,68,82.67,Excellent,Pass
S2645,14,Male,11,2.1,72,Postgraduate,No,Yes,97,76,70,88,81.0,Excellent,Pass
S2646,15,Female,11,1.2,94,Postgraduate,No,No,85,76,48,74,69.67,Good,Pass
S2647,14,Female,9,3.1,97,Postgraduate,No,Yes,63,46,64,78,57.67,Average,Pass
S2648,14,Female,11,2.5,54,Postgraduate,Yes,Yes,37,99,95,92,77.0,Good,Pass
S2649,14,Male,10,2.8,98,High School,No,Yes,89,70,49,64,69.33,Good,Pass
S2650,19,Female,10,3.8,75,Postgraduate,Yes,Yes,74,62,84,80,73.33,Good,Pass
S2651,18,Male,10,4.6,87,High School,No,Yes,54,100,86,92,80.0,Good,Pass
S2652,18,Male,12,3.9,82,High School,No,Yes,66,100,45,75,70.33,Good,Pass
S2653,15,Female,11,0.8,80,Graduate,Yes,Yes,80,64,51,48,65.0,Average,Pass
S2654,14,Male,12,4.5,89,High School,Yes,No,43,78,62,51,61.0,Average,Pass
S2655,15,Male,12,3.0,52,Graduate,Yes,Yes,69,51,76,78,65.33,Average,Pass
S2656,14,Female,11,0.9,69,Postgraduate,No,Yes,63,67,36,53,55.33,Average,Pass
S2657,16,Male,12,5.1,84,Postgraduate,Yes,No,39,57,80,61,58.67,Average,Pass
S2658,18,Male,12,4.9,88,High School,No,No,50,43,70,75,54.33,Average,Pass
S2659,18,Male,10,3.5,55,Graduate,Yes,Yes,62,58,41,65,53.67,Average,Pass
S2660,16,Male,11,1.4,93,High School,No,Yes,100,76,50,88,75.33,Good,Pass
S2661,14,Female,10,5.2,93,Postgraduate,No,Yes,45,97,92,42,78.0,Good,Pass
S2662,18,Female,9,0.9,57,Postgraduate,No,Yes,84,99,96,51,93.0,Excellent,Pass
S2663,15,Male,9,1.6,67,High School,Yes,Yes,96,39,46,85,60.33,Average,Pass
S2664,18,Female,10,5.1,86,High School,No,Yes,56,91,77,44,74.67,Good,Pass
S2665,18,Male,11,1.6,60,Postgraduate,Yes,No,49,68,99,42,72.0,Good,Pass
S2666,14,Male,9,3.6,57,Postgraduate,No,Yes,72,84,53,66,69.67,Good,Pass
S2667,19,Female,12,4.8,61,Postgraduate,Yes,No,39,74,48,62,53.67,Average,Pass
S2668,14,Female,11,3.6,77,Postgraduate,Yes,No,69,98,100,68,89.0,Excellent,Pass
S2669,14,Female,9,1.0,86,Graduate,No,No,99,94,84,40,92.33,Excellent,Pass
S2670,18,Female,9,2.1,67,High School,No,No,60,91,64,60,71.67,Good,Pass
S2671,16,Male,12,0.9,78,High School,Yes,No,98,42,56,59,65.33,Average,Pass
S2672,15,Female,12,0.6,65,High School,Yes,Yes,97,39,38,64,58.0,Average,Pass
S2673,18,Male,10,2.9,77,Graduate,Yes,No,88,48,45,70,60.33,Average,Pass
S2674,19,Female,11,3.2,75,Graduate,No,Yes,91,69,75,73,78.33,Good,Pass
S2675,15,Male,9,4.3,75,Graduate,No,No,53,86,92,51,77.0,Good,Pass
S2676,15,Female,11,5.5,65,High School,No,No,42,95,53,45,63.33,Average,Pass
S2677,18,Male,9,2.8,81,Postgraduate,No,Yes,78,72,61,43,70.33,Good,Pass
S2678,19,Female,10,2.5,67,Postgraduate,No,No,44,51,53,73,49.33,Poor,Fail
S2679,19,Female,10,4.4,89,Postgraduate,No,No,39,75,63,82,59.0,Average,Pass
S2680,16,Female,9,2.5,61,Graduate,Yes,Yes,87,96,100,54,94.33,Excellent,Pass
S2681,19,Male,10,1.4,67,High School,No,No,62,94,60,77,72.0,Good,Pass
S2682,17,Female,12,1.6,53,Postgraduate,No,Yes,39,98,38,48,58.33,Average,Pass
S2683,19,Male,11,1.9,61,High School,No,Yes,47,42,64,84,51.0,Average,Pass
S2684,18,Male,9,2.7,92,Postgraduate,No,Yes,45,43,72,84,53.33,Average,Pass
S2685,17,Female,9,1.6,80,High School,Yes,Yes,89,89,68,53,82.0,Excellent,Pass
S2686,17,Female,9,5.3,78,Postgraduate,No,No,73,35,44,65,50.67,Average,Pass
S2687,17,Female,11,5.3,100,Postgraduate,Yes,Yes,57,82,42,94,60.33,Average,Pass
S2688,19,Male,9,5.4,62,Graduate,Yes,Yes,42,44,46,51,44.0,Poor,Fail
S2689,17,Female,10,3.2,85,Graduate,Yes,No,89,41,39,85,56.33,Average,Pass
S2690,19,Female,12,1.1,81,Postgraduate,Yes,No,79,63,41,52,61.0,Average,Pass
S2691,15,Male,11,3.2,82,Graduate,No,No,65,87,68,86,73.33,Good,Pass
S2692,17,Male,9,5.1,72,Graduate,No,Yes,89,81,44,60,71.33,Good,Pass
S2693,19,Male,9,0.9,59,Postgraduate,No,No,57,81,91,57,76.33,Good,Pass
S2694,19,Female,10,1.1,58,High School,Yes,Yes,60,83,97,84,80.0,Good,Pass
S2695,15,Male,12,4.4,82,Graduate,No,No,85,60,64,77,69.67,Good,Pass
S2696,19,Female,10,1.1,81,Graduate,Yes,Yes,60,99,58,50,72.33,Good,Pass
S2697,16,Female,12,5.1,87,Postgraduate,Yes,Yes,42,53,43,69,46.0,Poor,Fail
S2698,18,Female,11,2.1,67,Graduate,Yes,Yes,36,88,74,41,66.0,Good,Pass
S2699,17,Male,11,3.6,61,High School,Yes,Yes,83,90,73,83,82.0,Excellent,Pass
S2700,14,Female,9,4.6,90,Postgraduate,Yes,Yes,44,79,73,94,65.33,Average,Pass
S2701,14,Male,11,5.9,91,High School,No,Yes,79,58,98,64,78.33,Good,Pass
S2702,14,Male,10,1.5,58,Postgraduate,No,No,89,76,83,41,82.67,Excellent,Pass
S2703,18,Male,10,4.6,54,High School,No,Yes,98,66,60,93,74.67,Good,Pass
S2704,18,Male,12,4.9,54,Graduate,No,Yes,72,78,44,59,64.67,Average,Pass
S2705,15,Female,10,5.5,60,High School,No,No,68,64,60,48,64.0,Average,Pass
S2706,19,Female,10,5.6,70,Postgraduate,No,No,85,77,81,86,81.0,Excellent,Pass
S2707,14,Female,11,4.9,60,Postgraduate,Yes,Yes,74,37,95,80,68.67,Good,Pass
S2708,16,Male,12,5.1,92,Postgraduate,No,No,54,44,89,91,62.33,Average,Pass
S2709,17,Female,12,5.9,77,Postgraduate,Yes,Yes,95,94,66,77,85.0,Excellent,Pass
S2710,18,Male,11,4.5,51,Postgraduate,No,No,98,87,95,89,93.33,Excellent,Pass
S2711,16,Female,11,1.4,97,Graduate,Yes,Yes,54,74,89,47,72.33,Good,Pass
S2712,15,Male,12,5.3,53,High School,Yes,No,90,37,93,77,73.33,Good,Pass
S2713,15,Male,10,1.9,71,Graduate,No,Yes,97,49,96,86,80.67,Good,Pass
S2714,19,Female,9,5.4,100,High School,Yes,Yes,96,87,79,43,87.33,Excellent,Pass
S2715,15,Female,12,5.9,78,Postgraduate,Yes,No,82,69,42,71,64.33,Average,Pass
S2716,16,Male,9,4.0,84,High School,Yes,Yes,78,37,51,57,55.33,Average,Pass
S2717,15,Male,9,1.3,72,Graduate,Yes,No,35,59,84,94,59.33,Average,Pass
S2718,18,Male,9,0.7,91,Postgraduate,Yes,No,63,93,67,77,74.33,Good,Pass
S2719,16,Male,11,5.1,50,Postgraduate,Yes,No,36,36,37,60,36.33,Poor,Fail
S2720,16,Male,11,4.1,82,Postgraduate,No,Yes,63,97,66,43,75.33,Good,Pass
S2721,17,Female,11,4.4,57,High School,Yes,Yes,90,84,85,78,86.33,Excellent,Pass
S2722,16,Female,12,3.9,54,Graduate,Yes,Yes,50,90,50,63,63.33,Average,Pass
S2723,17,Male,9,3.3,97,Postgraduate,No,Yes,81,96,39,80,72.0,Good,Pass
S2724,14,Female,11,2.5,86,Graduate,No,No,54,37,75,58,55.33,Average,Pass
S2725,17,Female,9,2.1,52,Graduate,No,No,70,66,84,81,73.33,Good,Pass
S2726,19,Male,12,1.5,97,High School,No,No,80,81,92,71,84.33,Excellent,Pass
S2727,15,Male,11,1.7,87,Postgraduate,No,No,42,85,99,89,75.33,Good,Pass
S2728,18,Female,12,4.7,56,High School,No,Yes,49,36,35,69,40.0,Poor,Fail
